uid,pid,item_description,price,category,site_name
268,853,"1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed - 72""",39.59,"Alloy|Flat|Cold Finished|1/2"" {A} x 3/4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
268,420,"Dynabrade® 50695 Vacuum Disc Backing Pad, 5 Holes, 5 in Dia, 5/16-24 Male, PSA Attachment, Rubber",24.3,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
268,375,"Dynabrade® 53978 Vacuum Interface Pad, 5 Holes, 5 in Dia, Hook Attachment",12.35,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
268,751,"1/4"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 12""",9.8,"Alloy|Flat|Cold Finished|1/4"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
268,350,"Stikit 051131-05545 Regular Disc Backup Pad, 5 in Dia",24.53,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
268,845,"3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed - 72""",135.66,"Alloy|Flat|Cold Finished|3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
269,174,Ring Roll Machine - R-M40,4895.0,Metalworking|Tube & Pipe Benders|Roll Benders|Manual Roll Benders,Bailiegh Industrial
269,214,Manually Operated Box and Pan (Finger) Brake BB-7212,7695.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Box & Pan Sheet Metal Brakes",Bailiegh Industrial
269,80,"CLICK Ethernet Analog PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 4-point, AC, Analog Input: 2-channel, current/voltage, Discrete Output: 4-point, relay, Analog Output: 2-channel, current/voltage.",194.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
269,282,Horizontal Band Saw BS-300M,4395.0,Metalworking|Saws|Band Saws|Manual Band Saws,Bailiegh Industrial
269,997,"#20 TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
269,989,"#14 x 3 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 27TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
269,590,4-1/2X1/4X5/8 NZ PLUS T27,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
269,922,"#10-24 x 3/4"" Self-Drilling Screws - Wood to Metal Reamers, Phillips Wafer Head, #3 Point, Cabon Steel with Gray Stalgard Coating, Made in USA",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
269,585,GRINDING WHEEL 7X1/4X5/811 LL DISC,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
269,218,Box and Pan Brake BB-14418,12395.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Box & Pan Sheet Metal Brakes",Bailiegh Industrial
269,294,Semi-Automatic Band Saw BS-800SA,86595.0,Metalworking|Saws|Band Saws|Semi-Automatic Band Saws,Bailiegh Industrial
269,1031,#9 TORX® Equivalent (6-Lobe) Security Screw Driver Power Handle,nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
269,1011,"#20 X 2"" TORX® Equivalent (6-Lobe) Security 1/4"" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
269,534,DC CUTOFF WHEEL 4.5X1/4X7/8 ALUM 46 MD,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
269,514,DC CUTOFF WHEEL 5X1/4X7/8 MINI DISC,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
270,792,"1/4"" {A} x 4"" {B} 4140 Cold Finished, Annealed - 18""",40.5,"Alloy|Flat|Cold Finished|1/4"" {A} x 4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
270,862,"1/2"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - By the Inch",1.14,"Alloy|Flat|Cold Finished|1/2"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
270,801,"3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 24""",15.58,"Alloy|Flat|Cold Finished|3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
270,774,"1/4"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - By the Inch",1.25,"Alloy|Flat|Cold Finished|1/4"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
270,169,Radius Bender R-M7,695.0,Metalworking|Tube & Pipe Benders|Roll Benders|Manual Roll Benders,Bailiegh Industrial
270,597,DC C/OFF WH T 27 4.5X1/4X7/8 GEM 43594,nan,Abrasives|Cutting and Grinding |Grinding & Sharpening |Portable Grinding ,dillonsupply.com
270,234,Powered Slip Roll SR-5016E,3295.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Slip Rolls",Bailiegh Industrial
270,774,"1/4"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed - By the Inch",1.25,"Alloy|Flat|Cold Finished|1/4"" {A} x 2-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
270,480,41/2X1/4 T27 GRDNG WHL A24N 5/8 11,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
270,241,Plate Roll PR-613,18595.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Three Roll Plate Rolls",Bailiegh Industrial
270,789,"1/4"" {A} x 3"" {B} 4140 Cold Finished, Annealed - 72""",87.06,"Alloy|Flat|Cold Finished|1/4"" {A} x 3"" {B} 4140 Cold Finished, Annealed",Speedy Metals
271,467,89097 CUTOFF WHL 7X1/8(3/32)DM GEMINI WL,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
271,401,"Dynabrade® 56177 Non-Vacuum Backing Pad, 6 in Dia, 5/16-24 Male, PSA Attachment, Vinyl",32.06,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
271,801,"3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 24""",15.58,"Alloy|Flat|Cold Finished|3/8"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
271,533,5 X 1/4 X 7/8 NZ PLUS T27 28805,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
271,855,"1/2"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 12""",7.58,"Alloy|Flat|Cold Finished|1/2"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
271,899,"1/2"" {A} x 3-1/2"" {B} 4140 Cold Finished, Annealed - 48""",98.84,"Alloy|Flat|Cold Finished|1/2"" {A} x 3-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
271,393,"Dynabrade® 50107 Self-Adhesive Disc Backing Pad, 2 in Dia, 1/4-20 Female, PSA Attachment, Vinyl",21.85,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
271,533,5 X 1/4 X 7/8 NZ PLUS T27 28805,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
271,456,DC CUTOFF WHEEL 7X1/4X5/811 FSTCT DISC,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
271,423,"Dynabrade® 50828 Non-Vacuum Disc Backing Pad, 6 in Dia, 5/8-11 Female, Vinyl",33.3,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
271,598,DC CUTOFF WHEEL 5X1/4X7/8 MINI DISC,nan,Abrasives|Cutting and Grinding |Grinding & Sharpening |Portable Grinding ,dillonsupply.com
271,766,"1/4"" {A} x 2"" {B} 4140 Cold Finished, Annealed - By the Inch",1.0,"Alloy|Flat|Cold Finished|1/4"" {A} x 2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
271,840,"3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed - 18""",35.78,"Alloy|Flat|Cold Finished|3/8"" {A} x 4"" {B} 4140 Cold Finished, Annealed",Speedy Metals
271,873,"1/2"" {A} x 2"" {B} 4140 Cold Finished, Annealed - 24""",29.29,"Alloy|Flat|Cold Finished|1/2"" {A} x 2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
271,381,"Dynabrade® 53997 Gear Driven Vacuum Disc Backing Pad, 15 Holes, 11 in Dia, 5/6-24 Male, Hook Attachment, Vinyl",176.17,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
271,314,"Dynabrade® 51152 Disc Adapter, 3/8-24 to 5/8-11",8.35,Abrasives|Abrasive Accessories|Adapters & Bushings,Blackhawk Industrial
271,431,"Dynabrade® 53967 Interface Pad, 5 in Dia, Hook and Loop Attachment, Foam",11.79,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
271,751,"1/4"" {A} x 1"" {B} 4140 Cold Finished, Annealed - 12""",9.8,"Alloy|Flat|Cold Finished|1/4"" {A} x 1"" {B} 4140 Cold Finished, Annealed",Speedy Metals
271,584,DC CUTOFF WHEEL 7X1/4X5/811 FSTCT DISC,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
271,495,55572 METABO DISC 9X1/4X5/8,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
271,762,"1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed - 36""",24.39,"Alloy|Flat|Cold Finished|1/4"" {A} x 1-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
271,466,7X1/4X5/8-11 T27 MET DEP CTR GR WHEEL,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
271,566,GRINDING WHEEL 7X1/4X5/811 LL DISC,nan,Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
271,898,"1/2"" {A} x 3-1/2"" {B} 4140 Cold Finished, Annealed - 36""",74.86,"Alloy|Flat|Cold Finished|1/2"" {A} x 3-1/2"" {B} 4140 Cold Finished, Annealed",Speedy Metals
271,594,DC CUTOFF WHEEL 4.5X1/4X7/8 CHR MD 43214,nan,Abrasives|Cutting and Grinding |Grinding & Sharpening |Portable Grinding ,dillonsupply.com
272,468,DC CUTOFF WHEEL 4.5X1/4X5/8-11 CHGR MD,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
272,501,CUTTING< GRD WHL A24R 7/8 56430,nan,AbrasivesCutting and Grinding (443)Grinding & Sharpening (268)Portable Grinding (182),dillonsupply.com
272,512,DC CUTOFF WHEEL T 27 4.5X1/8X7/8 GEM,nan,|Abrasives|Cutting and Grinding (443)|Grinding & Sharpening (268)|Portable Grinding (182),dillonsupply.com
272,349,"Dynabrade® 56107 Non-Vacuum Backing Pad, 6 in Dia, 5/16-24 Male, PSA Attachment, Vinyl",32.06,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
272,435,"Dynabrade® 53972 Interface Pad, Hook Attachment",7.63,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
273,151,Hand Bender - RDB-10,795.0,Metalworking|Tube & Pipe Benders|Manual Rotary Draw Benders,Bailiegh Industrial
273,434,"Dynabrade® 53971 Conversion Pad, Hook Attachment",5.13,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
273,152,Manual Tube Bender RDB-050,1095.0,Metalworking|Tube & Pipe Benders|Manual Rotary Draw Benders,Bailiegh Industrial
273,397,"Dynabrade® 50122 Disc Backing Pad, 3 in Dia, 3/8-24 Female, Hook Attachment, Foam",22.19,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
273,311,"3M 051144-45032 Flange Adapter, 7/8 in ID x 1 in OD, NO 3 Adapted Hole, Sheet Metal",5.22,Abrasives|Abrasive Accessories|Adapters & Bushings,Blackhawk Industrial
273,261,Heavy Duty Hydraulic Metal Shear SH-8008-HD,27795.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
273,346,"Dynabrade® 56106 Non-Vacuum Backing Pad, 5 in Dia, 5/16-24 Male, PSA Attachment, Vinyl",28.69,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
273,174,Ring Roll Machine - R-M40,4895.0,Metalworking|Tube & Pipe Benders|Roll Benders|Manual Roll Benders,Bailiegh Industrial
273,445,"Dynabrade® 56101 Vacuum Backing Pad, 6 Holes, 6 in Dia, 5/16-24 Male, PSA Attachment, Vinyl",32.06,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
273,290,Band Saw BS-20SA-DM,15795.0,Metalworking|Saws|Band Saws|Semi-Automatic Band Saws,Bailiegh Industrial
273,230,Manual Slip Roll SR-1220M,195.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Slip Rolls",Bailiegh Industrial
273,277,Metal Cutting Band Saw BS-712M,1695.0,Metalworking|Saws|Band Saws|Manual Band Saws,Bailiegh Industrial
273,243,Plate Roll PR-503,24895.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Slip & Plate Rolls|Three Roll Plate Rolls",Bailiegh Industrial
273,331,Trim-Kut® 59327 Disc Adapter,1.3,Abrasives|Abrasive Accessories|Adapters & Bushings,Blackhawk Industrial
273,246,Foot Stomp Shear SF-5216E,2295.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Foot Sheet Metal Shears",Bailiegh Industrial
273,353,"Dynabrade® 56090 Non-Vacuum Backing Pad, 3 in Dia, 5/16-24 Male, Hook Attachment",35.44,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
273,217,Sheet Metal Brake BB-12014,10295.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Box & Pan Sheet Metal Brakes",Bailiegh Industrial
273,369,"3M 45208 Retainer Nut Smooth Disc Pad Face Plate, 5 in Dia",20.29,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
273,210,Finger Brake BB-5014F,2595.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Brakes|Box & Pan Sheet Metal Brakes",Bailiegh Industrial
273,162,Baileigh Pipe Bender RDB-480,79995.0,Metalworking|Tube & Pipe Benders|Computer Programmable Rotary Draw Benders,Bailiegh Industrial
273,267,Bench Mounted Multi-Purpose Manual Sheet Metal Shear MPS-8G,195.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Manual Sheet Metal Shears",Bailiegh Industrial
273,261,Heavy Duty Hydraulic Metal Shear SH-8008-HD,27795.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
273,193,10' Rotary Positioning Table for RDB-350 (IDX-10-350-M),4095.0,Metalworking|Tube & Pipe Benders|Bender Tooling & Accessories|Tube Bending Accessories,Bailiegh Industrial
273,246,Foot Stomp Shear SF-5216E,2295.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Foot Sheet Metal Shears",Bailiegh Industrial
273,257,Hydraulic Metal Shear SH-5208-HD,23495.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
274,970,"#10 x 2-1/2"" Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 20TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
274,360,"Dynabrade® Dynaline® 57471 Non-Vacuum Backing Pad With 2 Screws, 2-3/4 in Dia, Hook and Loop Attachment",32.6,Abrasives|Abrasive Accessories|Backing Pads,Blackhawk Industrial
275,64,"CLICK Standard PLC, 24 VDC required, serial ports, Discrete Input: 8-point, DC, Discrete Output: 6-point, relay.",112.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
275,105,"CLICK analog output module, 4-channel, current, 12-bit, output current signal range(s) of 4-20 mA, external 24 VDC required.",122.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|Analog I/O,Automation Direct
275,19,"Cat5E straight-through patch cable, STP (overall foil shield), (2) RJ45 male connectors, 7ft cable length, gray. For use with 10/100/1000 Mbps networks.",7.25,Communications|Cables & Accessories|Ethernet|Cat5e Patch Cables (Shielded Twisted Pair),Automation Direct
275,289,Semi-Automatic Band Saw BS-330SA,13995.0,Metalworking|Saws|Band Saws|Semi-Automatic Band Saws,Bailiegh Industrial
275,626,GE Switch - 15 Amp Single - Standard,1.63,"Commercial & Industrial|Lighting & Electrical|Switches, Boxes, & Covers",QC Supply
275,165,Mandrel Tube Bender – MB-350,44895.0,Metalworking|Tube & Pipe Benders|Mandrel Benders,Bailiegh Industrial
275,145,Productivity2000 starter kit with Ethernet.,549.0,Programmable Controllers|Productivity Series ...|Productivity2000 (Mi...|CPUs & Remotes,Automation Direct
275,623,Nylon Hose Menders,0.46,Commercial & Industrial|Plumbing Supplies|Fittings,QC Supply
275,162,Baileigh Pipe Bender RDB-480,79995.0,Metalworking|Tube & Pipe Benders|Computer Programmable Rotary Draw Benders,Bailiegh Industrial
275,186,Roll Bender R-CNC55,53195.0,Metalworking|Tube & Pipe Benders|Roll Benders|CNC Roll Benders,Bailiegh Industrial
275,732,Casco Cooling Water Treatment Algaecide - 1 Gal.,9.99,Commercial & Industrial|Horticulture & Greenhouse|Water Treatments,QC Supply
275,135,"Productivity1000 analog output module, 4-channel, current, 12-bit, output current signal range(s) of 4-20 mA, external 24 VDC required.",97.0,Programmable Controllers|Productivity Series ...|Productivity1000 (St...|Analog I/O,Automation Direct
275,111,"CLICK AC power supply, 100-240 VAC nominal input, 24 VDC nominal output, 1.3A continuous.",40.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|Power Supplies,Automation Direct
275,668,"DURAFAN® 36"" High Volume Basket Fan - Black",289.94,"Commercial & Industrial|Fans, Ventilation & Controls|Basket Fans",QC Supply
275,75,"CLICK Ethernet Standard PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 8-point, DC, Discrete Output: 6-point, relay.",163.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
275,77,"CLICK Ethernet Analog PLC, 24 VDC required, Ethernet and serial ports, Discrete Input: 4-point, DC, Analog Input: 2-channel, current/voltage, Discrete Output: 4-point, sinking, Analog Output: 2-channel, current/voltage.",183.0,Programmable Controllers|CLICK Series PLCs (Stackable Micro Brick)|PLC Units,Automation Direct
275,653,"DURAFAN® 24"" Indoor/Outdoor Oscillating Wall Mount Fan - White",231.53,"Commercial & Industrial|Fans, Ventilation & Controls|Basket Fans",QC Supply
276,1037,"#27 TORX® Equivalent (6-Lobe) Security 1/4"" Hex Key",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
276,265,Sheet Metal Shear SH-12003-HD,52995.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
276,1001,"#40 Torx® Equivalent Security 1/4"""" Hex Bit",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
276,1032,"7PC TORX® Equivalent (6-Lobe) Tamper Resistant Screwdriver Kit Contains Sizes :#7,#8,#9,#10, #15,#20,#25",nan,Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Torx Security Bits & Tools,Tanner Bolt
276,929,"#12-24 x 2"" Self-Drilling Screws with Wings - Wood to Metal Reamers, Phillips Flat Head, #4 Point, #3 Phillips Driver, Tanner Pro Ultra-Guard Corrosion Resistant Coating, Globally Sourced",nan,Fasteners|Screws|Self Drilling Screws,Tanner Bolt
276,253,Compact Shear SH-8010,17595.0,"Metalworking|Sheet Metal Brakes, Rolls & Shears|Sheet Metal Shears|Hydraulic Sheet Metal Shears",Bailiegh Industrial
276,966,"#10 x 1-1/2 Tamper-Resistant Self Drilling Screws, Torx® Equivalent 6-Lobe with Solid Post, Flat Head, Driver Size: 20TXH, Hardened 410 Stainless Steel",nan,"Fasteners|Screws|Self Drilling Screws|Torx Tamper-Resistant Self-Drilling Screws|Flat Head, Hardened 410 Stainless Steel",Tanner Bolt
276,1046,"#10-16 x 3/4"" Drilit® Self-Drilling Screws, 5/16"" High Hex Washer Head, #1 Drilit® Point, Carbon Steel with Stalgard Coating, Made in USA",nan,"Fasteners|Screws|Self Drilling Screws|Elco Self-Drilling Screws|Standard Drilit® Self-Drilling Screws, Made in USA|Drilit® Self-Drilling Screws, Hex Washer Head, Made in USA",Tanner Bolt
